,loss,fbeta_score_K,val_loss,val_fbeta_score_K,lr
0,0.19453991949558258,0.7234929800033569,0.17071017622947693,0.7465100884437561,9.999999747378752e-05
1,0.1142527163028717,0.8126031160354614,0.11055366694927216,0.8207963109016418,9.999999747378752e-05
2,0.10681067407131195,0.8230142593383789,0.10154873877763748,0.8378763198852539,9.999999747378752e-05
3,0.10175571590662003,0.8305442333221436,0.09884048253297806,0.8490257859230042,9.999999747378752e-05
4,0.09881789982318878,0.8355087041854858,0.09517330676317215,0.8456937074661255,9.999999747378752e-05
5,0.0961543470621109,0.8389169573783875,0.09502460807561874,0.8468344211578369,9.999999747378752e-05
6,0.09386854618787766,0.8427348732948303,0.09295675158500671,0.8449257612228394,9.999999747378752e-05
7,0.0922839418053627,0.8443180322647095,0.09234731644392014,0.8476189970970154,9.999999747378752e-05
8,0.09064764529466629,0.8469160199165344,0.09321816265583038,0.8566365242004395,9.999999747378752e-05
9,0.08865716308355331,0.84995436668396,0.0934176817536354,0.8543940782546997,9.999999747378752e-05
10,0.08763345330953598,0.8514783978462219,0.09268239885568619,0.851764440536499,9.999999747378752e-05
11,0.08555786311626434,0.8543373346328735,0.09452124685049057,0.8591960668563843,9.999999747378752e-05
12,0.08470732718706131,0.8550581932067871,0.09288404881954193,0.8523427248001099,9.999999747378752e-05
