,loss,fbeta_score_K,val_loss,val_fbeta_score_K,lr
0,0.2861923575401306,0.5398777723312378,0.23487037420272827,0.6098065972328186,9.999999747378752e-05
1,0.21099092066287994,0.6215256452560425,0.19313177466392517,0.6818679571151733,9.999999747378752e-05
2,0.18118396401405334,0.6830884218215942,0.17475321888923645,0.7114763259887695,9.999999747378752e-05
3,0.16753996908664703,0.7100290656089783,0.16425800323486328,0.7159982323646545,9.999999747378752e-05
4,0.16267305612564087,0.7187187075614929,0.17392480373382568,0.7434164881706238,9.999999747378752e-05
5,0.157603457570076,0.7277653217315674,0.1665426343679428,0.7466342449188232,9.999999747378752e-05
6,0.15485091507434845,0.7334080338478088,0.16725705564022064,0.7295258641242981,9.999999747378752e-05
7,0.15157653391361237,0.7384176254272461,0.15106840431690216,0.7469374537467957,9.999999747378752e-05
8,0.1489640325307846,0.7424920201301575,0.14843356609344482,0.7511816620826721,9.999999747378752e-05
9,0.1465696394443512,0.7470383048057556,0.15464197099208832,0.7624151706695557,9.999999747378752e-05
10,0.14457064867019653,0.7504729628562927,0.1506831794977188,0.7663180232048035,9.999999747378752e-05
11,0.1426854133605957,0.7539911866188049,0.1511312872171402,0.766700267791748,9.999999747378752e-05
12,0.13984452188014984,0.7588150501251221,0.13944870233535767,0.7692888975143433,9.999999747378752e-05
13,0.13786190748214722,0.7618666291236877,0.13869011402130127,0.7834191918373108,9.999999747378752e-05
14,0.13754110038280487,0.7627477049827576,0.14637982845306396,0.7669848799705505,9.999999747378752e-05
15,0.13532425463199615,0.766625165939331,0.13757875561714172,0.7730604410171509,9.999999747378752e-05
16,0.13476108014583588,0.7681685090065002,0.1421136111021042,0.7795275449752808,9.999999747378752e-05
17,0.1339627057313919,0.7692016959190369,0.15259599685668945,0.7879452705383301,9.999999747378752e-05
18,0.13347765803337097,0.7701908946037292,0.13842448592185974,0.7811576724052429,9.999999747378752e-05
19,0.13182811439037323,0.7734653949737549,0.13311468064785004,0.7846827507019043,9.999999747378752e-05
20,0.13103359937667847,0.7739180326461792,0.12996606528759003,0.7921433448791504,9.999999747378752e-05
21,0.12960796058177948,0.7768433690071106,0.1305941492319107,0.7945755124092102,9.999999747378752e-05
22,0.12978211045265198,0.7768972516059875,0.12504610419273376,0.8010101914405823,9.999999747378752e-05
23,0.1290590763092041,0.7780563235282898,0.1216258853673935,0.7935957312583923,9.999999747378752e-05
24,0.1284288465976715,0.7790955901145935,0.13151852786540985,0.795224666595459,9.999999747378752e-05
25,0.12656070291996002,0.7820011377334595,0.13363529741764069,0.7976314425468445,9.999999747378752e-05
26,0.1273588389158249,0.78114914894104,0.1284322440624237,0.7922177314758301,9.999999747378752e-05
27,0.12640269100666046,0.7828812003135681,0.11999446898698807,0.7955174446105957,9.999999747378752e-05
28,0.12641794979572296,0.782979428768158,0.12603184580802917,0.804858386516571,9.999999747378752e-05
29,0.12503226101398468,0.7850198149681091,0.13390426337718964,0.7949207425117493,9.999999747378752e-05
30,0.12483271211385727,0.7861170172691345,0.1257331669330597,0.7932019233703613,9.999999747378752e-05
31,0.12358947843313217,0.7874979376792908,0.1207389235496521,0.8015143275260925,9.999999747378752e-05
32,0.1230068951845169,0.7885785102844238,0.12244731932878494,0.8039875626564026,9.999999747378752e-05
33,0.12303492426872253,0.7890544533729553,0.12034793943166733,0.8078338503837585,9.999999747378752e-05
34,0.12180225551128387,0.7910432815551758,0.12626385688781738,0.7951664924621582,9.999999747378752e-05
35,0.12191534042358398,0.7911846041679382,0.12082213908433914,0.8021571040153503,9.999999747378752e-05
36,0.12120133638381958,0.7919601202011108,0.12156437337398529,0.8113414645195007,9.999999747378752e-05
37,0.11967402696609497,0.7949908971786499,0.11693990230560303,0.8152098059654236,9.999999747378752e-05
38,0.11942027509212494,0.7958023548126221,0.11925049126148224,0.81452876329422,9.999999747378752e-05
39,0.11954706907272339,0.7956580519676208,0.1193784698843956,0.8109990358352661,9.999999747378752e-05
40,0.11879578977823257,0.7970582842826843,0.12163423746824265,0.8021034002304077,9.999999747378752e-05
41,0.11756576597690582,0.7984362840652466,0.12257592380046844,0.815549910068512,9.999999747378752e-05
42,0.1176539808511734,0.7990639805793762,0.11398670822381973,0.8142603039741516,9.999999747378752e-05
43,0.11670789122581482,0.8002734780311584,0.12134047597646713,0.8142392039299011,9.999999747378752e-05
44,0.1169373020529747,0.8000710606575012,0.12000546604394913,0.8057689070701599,9.999999747378752e-05
45,0.11709575355052948,0.7992006540298462,0.11786101758480072,0.8138933181762695,9.999999747378752e-05
46,0.11660995334386826,0.8006888031959534,0.11802191287279129,0.8190871477127075,9.999999747378752e-05
47,0.11227502673864365,0.8063893914222717,0.11382956057786942,0.8212124705314636,9.999999747378752e-06
48,0.11127085238695145,0.8087596297264099,0.11334452778100967,0.822377622127533,9.999999747378752e-06
49,0.11041854321956635,0.8101150393486023,0.11267837882041931,0.8226662278175354,9.999999747378752e-06
