,loss,fbeta_score_K,val_loss,val_fbeta_score_K,lr
0,0.2818424105644226,0.5418195128440857,0.24284574389457703,0.5547493100166321,9.999999747378752e-05
1,0.22126010060310364,0.6053113341331482,0.22843225300312042,0.5813791155815125,9.999999747378752e-05
2,0.20915336906909943,0.6298331022262573,0.21311016380786896,0.6125425696372986,9.999999747378752e-05
3,0.203015998005867,0.640910267829895,0.19554077088832855,0.6539784073829651,9.999999747378752e-05
4,0.19541914761066437,0.6553339958190918,0.18525786697864532,0.6651440858840942,9.999999747378752e-05
5,0.1834476888179779,0.678090512752533,0.17766022682189941,0.668012797832489,9.999999747378752e-05
6,0.17560577392578125,0.6940434575080872,0.17248938977718353,0.7063385248184204,9.999999747378752e-05
7,0.16929461061954498,0.7064608335494995,0.16259056329727173,0.7251358032226562,9.999999747378752e-05
8,0.16486407816410065,0.7148757576942444,0.16612789034843445,0.7251928448677063,9.999999747378752e-05
9,0.16113857924938202,0.7226818203926086,0.15253561735153198,0.728579580783844,9.999999747378752e-05
10,0.15643668174743652,0.7305113077163696,0.14942598342895508,0.7526489496231079,9.999999747378752e-05
11,0.15372724831104279,0.7353224158287048,0.14907893538475037,0.7287566065788269,9.999999747378752e-05
12,0.1509665846824646,0.7403095960617065,0.14338262379169464,0.739687979221344,9.999999747378752e-05
13,0.15058039128780365,0.7409711480140686,0.14205001294612885,0.7543120980262756,9.999999747378752e-05
14,0.14754140377044678,0.7462603449821472,0.14037761092185974,0.7493142485618591,9.999999747378752e-05
15,0.14578263461589813,0.749356210231781,0.13936008512973785,0.7618870735168457,9.999999747378752e-05
16,0.14479637145996094,0.7500489950180054,0.14022418856620789,0.7591062188148499,9.999999747378752e-05
17,0.1441902369260788,0.7516863346099854,0.13676965236663818,0.7688882350921631,9.999999747378752e-05
18,0.14506451785564423,0.7509099841117859,0.13557228446006775,0.7717481255531311,9.999999747378752e-05
19,0.14190632104873657,0.7553917169570923,0.1349436491727829,0.7665032148361206,9.999999747378752e-05
20,0.14186148345470428,0.7558305263519287,0.1352316439151764,0.7654610276222229,9.999999747378752e-05
21,0.14042097330093384,0.7589095830917358,0.1345820277929306,0.7637127041816711,9.999999747378752e-05
22,0.13774029910564423,0.7626467347145081,0.13202133774757385,0.7744898200035095,9.999999747378752e-05
23,0.13788393139839172,0.7626271843910217,0.12782129645347595,0.7840371131896973,9.999999747378752e-05
24,0.1365778148174286,0.765330970287323,0.12909522652626038,0.7727669477462769,9.999999747378752e-05
25,0.13555292785167694,0.7664133310317993,0.13409622013568878,0.7753923535346985,9.999999747378752e-05
26,0.13406279683113098,0.7694557905197144,0.12626829743385315,0.7796207666397095,9.999999747378752e-05
27,0.13333506882190704,0.7705135941505432,0.12701259553432465,0.7828786373138428,9.999999747378752e-05
28,0.1333996206521988,0.7707560062408447,0.12521031498908997,0.7928466796875,9.999999747378752e-05
29,0.13200853765010834,0.7736355662345886,0.12603484094142914,0.7841945886611938,9.999999747378752e-05
30,0.13142800331115723,0.7747316360473633,0.12231380492448807,0.785588800907135,9.999999747378752e-05
31,0.13160337507724762,0.7744863033294678,0.12661653757095337,0.7899931073188782,9.999999747378752e-05
32,0.12998832762241364,0.7765532732009888,0.12290776520967484,0.7991359233856201,9.999999747378752e-05
33,0.129135400056839,0.7790676355361938,0.12266602367162704,0.7904703617095947,9.999999747378752e-05
34,0.12904758751392365,0.7790734171867371,0.12312520295381546,0.7816176414489746,9.999999747378752e-05
35,0.12736505270004272,0.7813259363174438,0.12310446053743362,0.7952834963798523,9.999999747378752e-05
36,0.12679779529571533,0.7822021842002869,0.12335155159235,0.7980764508247375,9.999999747378752e-05
37,0.12561021745204926,0.7847254872322083,0.12410418689250946,0.8034729361534119,9.999999747378752e-05
38,0.12616422772407532,0.7843072414398193,0.12229174375534058,0.7962126135826111,9.999999747378752e-05
39,0.12494504451751709,0.7857219576835632,0.11976443231105804,0.7938364148139954,9.999999747378752e-05
40,0.12507887184619904,0.7854941487312317,0.11775553226470947,0.8030099868774414,9.999999747378752e-05
41,0.12391384690999985,0.787796676158905,0.11885085701942444,0.7980275750160217,9.999999747378752e-05
42,0.12336374074220657,0.7886430025100708,0.11765951663255692,0.7967978119850159,9.999999747378752e-05
43,0.12347766757011414,0.789165198802948,0.12173362821340561,0.80030357837677,9.999999747378752e-05
44,0.1241123154759407,0.7874623537063599,0.11719056963920593,0.8063068985939026,9.999999747378752e-05
45,0.1224801316857338,0.790255069732666,0.12063052505254745,0.8065696954727173,9.999999747378752e-05
46,0.122818224132061,0.7895702719688416,0.11787120252847672,0.8047805428504944,9.999999747378752e-05
47,0.12192293256521225,0.792110025882721,0.11517621576786041,0.7951897382736206,9.999999747378752e-05
48,0.12201178073883057,0.790657103061676,0.11480762809515,0.8117947578430176,9.999999747378752e-05
49,0.12074806541204453,0.7939556241035461,0.11659258604049683,0.8067158460617065,9.999999747378752e-05
