,loss,fbeta_score_K,val_loss,val_fbeta_score_K,lr
0,0.20112286508083344,0.7224864363670349,0.15390320122241974,0.7484300136566162,9.999999747378752e-05
1,0.11487438529729843,0.8105759620666504,0.10729638487100601,0.8280789852142334,9.999999747378752e-05
2,0.10584606230258942,0.8238303065299988,0.10140570253133774,0.8424598574638367,9.999999747378752e-05
3,0.10195948928594589,0.830499529838562,0.09757586568593979,0.8441590070724487,9.999999747378752e-05
4,0.09903673082590103,0.8346872329711914,0.09684158861637115,0.84669429063797,9.999999747378752e-05
5,0.09624186903238297,0.8388646841049194,0.09474466741085052,0.8465992212295532,9.999999747378752e-05
6,0.0941121056675911,0.8418577313423157,0.09416461735963821,0.8477906584739685,9.999999747378752e-05
7,0.09243445098400116,0.8444302678108215,0.09460396319627762,0.8562917709350586,9.999999747378752e-05
8,0.09063354879617691,0.8466745615005493,0.09530763328075409,0.8522841334342957,9.999999747378752e-05
9,0.08903363347053528,0.8493473529815674,0.09147445112466812,0.8545712232589722,9.999999747378752e-05
10,0.08793015033006668,0.8509869575500488,0.09303637593984604,0.8517788648605347,9.999999747378752e-05
11,0.08588079363107681,0.8538188338279724,0.09302042424678802,0.8542981147766113,9.999999747378752e-05
12,0.0847996175289154,0.855177104473114,0.09228681772947311,0.854867160320282,9.999999747378752e-05
13,0.08372429013252258,0.8569983839988708,0.09207196533679962,0.8586442470550537,9.999999747378752e-05
14,0.08198048919439316,0.8598519563674927,0.09273643791675568,0.865067183971405,9.999999747378752e-05
