,loss,fbeta_score_K,val_loss,val_fbeta_score_K,lr
0,0.28788498044013977,0.5344658493995667,0.24262341856956482,0.5666735172271729,9.999999747378752e-05
1,0.22544769942760468,0.5974230170249939,0.23079688847064972,0.5811783075332642,9.999999747378752e-05
2,0.21607336401939392,0.6159102916717529,0.2106136530637741,0.6194599270820618,9.999999747378752e-05
3,0.20456987619400024,0.6381755471229553,0.20168371498584747,0.6246529817581177,9.999999747378752e-05
4,0.19330710172653198,0.6591460704803467,0.1845121681690216,0.6697580218315125,9.999999747378752e-05
5,0.18093076348304749,0.6839152574539185,0.17604900896549225,0.6721611618995667,9.999999747378752e-05
6,0.17103023827075958,0.7035958170890808,0.16560840606689453,0.7038822770118713,9.999999747378752e-05
7,0.16605974733829498,0.7126977443695068,0.15956862270832062,0.7053459882736206,9.999999747378752e-05
8,0.16251890361309052,0.7204945087432861,0.156915083527565,0.7226689457893372,9.999999747378752e-05
9,0.15849709510803223,0.7268109917640686,0.15308871865272522,0.7271115183830261,9.999999747378752e-05
10,0.15550857782363892,0.7325016260147095,0.1521902084350586,0.7310728430747986,9.999999747378752e-05
11,0.152032732963562,0.7372830510139465,0.14545969665050507,0.7561126947402954,9.999999747378752e-05
12,0.15006384253501892,0.7412163615226746,0.14247088134288788,0.7517203688621521,9.999999747378752e-05
13,0.1473895162343979,0.7460952997207642,0.1432623565196991,0.7503448128700256,9.999999747378752e-05
14,0.14664684236049652,0.747320830821991,0.1411045491695404,0.7511725425720215,9.999999747378752e-05
15,0.1441100686788559,0.7513755559921265,0.13801369071006775,0.7525936961174011,9.999999747378752e-05
16,0.1437651515007019,0.7523040771484375,0.13935060799121857,0.7610669732093811,9.999999747378752e-05
17,0.1411406546831131,0.7566123008728027,0.135719433426857,0.7720252275466919,9.999999747378752e-05
18,0.14083340764045715,0.7574843168258667,0.1345260739326477,0.7637789845466614,9.999999747378752e-05
19,0.13969562947750092,0.7595154643058777,0.1339871734380722,0.7635629177093506,9.999999747378752e-05
20,0.139750674366951,0.7592862844467163,0.13545848429203033,0.7664729952812195,9.999999747378752e-05
21,0.13791580498218536,0.7627400159835815,0.13019424676895142,0.7778499722480774,9.999999747378752e-05
22,0.13640545308589935,0.7652784585952759,0.12914346158504486,0.7776418328285217,9.999999747378752e-05
23,0.13622987270355225,0.7658101320266724,0.13749341666698456,0.7570357918739319,9.999999747378752e-05
24,0.1355101317167282,0.7670596837997437,0.1312820166349411,0.7691680788993835,9.999999747378752e-05
25,0.13392624258995056,0.7693003416061401,0.1283673495054245,0.7847451567649841,9.999999747378752e-05
26,0.13474571704864502,0.7687519192695618,0.12576061487197876,0.7826355695724487,9.999999747378752e-05
27,0.13272343575954437,0.7719787955284119,0.12752942740917206,0.7828404307365417,9.999999747378752e-05
28,0.13281084597110748,0.7716102004051208,0.12973366677761078,0.7881138920783997,9.999999747378752e-05
29,0.13160359859466553,0.7734846472740173,0.1270689070224762,0.788926899433136,9.999999747378752e-05
